聚类种类,第一学年-次消费均价,第一学年-全年消费次数,第一学年-早餐消费次数,第一学年-中餐消费次数,第一学年-晚餐消费次数,第一学年-早餐消费均价,第一学年-中餐消费均价,第一学年-晚餐消费均价,第一学年-全年消费波动性,第一学年-日消费波动性,第一学年-最高值,第一学年-消费极差,第一学年-上四分位点,第一学年-下四分位点
2,1003.8048780487804,574.0,145.0,231.0,198.0,482.1655172413793,1094.8051948051948,1279.6464646464647,683.6249593450303,569.293936707501,4250.0,4150.0,1260.0,570.0
1,970.8565310492505,467.0,98.0,185.0,184.0,490.51020408163265,1142.4864864864865,1054.1304347826087,637.4378191864207,513.922030464196,5100.0,5000.0,1300.0,550.0
2,796.7331670822942,401.0,167.0,121.0,113.0,536.2874251497007,1062.4793388429753,897.0796460176991,486.0302346797419,334.979446387322,2490.0,2390.0,1000.0,470.0
2,1006.3528505392912,649.0,229.0,209.0,211.0,697.9912663755458,1365.7894736842106,984.9905213270142,648.0661187202709,611.430418281474,3900.0,3750.0,1300.0,550.0
1,921.3374233128834,326.0,76.0,153.0,97.0,637.2368421052631,1055.986928104575,931.5463917525773,533.7235097658765,380.939095827827,4500.0,4450.0,1130.0,650.0
1,1484.873595505618,712.0,218.0,247.0,247.0,731.3761467889908,1791.3765182186235,1843.4008097165993,972.2408713920576,824.906440301361,4850.0,4750.0,2250.0,800.0
2,1121.761565836299,562.0,155.0,198.0,209.0,646.3870967741935,1192.0707070707072,1407.7033492822966,743.4088621417644,611.867102268892,3700.0,3550.0,1400.0,600.0
1,1214.4254278728606,409.0,155.0,104.0,150.0,763.8064516129032,1646.0576923076924,1380.8,809.5777422901434,649.841583552386,6000.0,5900.0,1757.5,550.0
1,899.4059829059829,234.0,102.0,82.0,50.0,552.7450980392157,1303.6707317073171,943.6,553.2722368394707,258.488345061267,5800.0,5700.0,1060.0,500.0
2,951.014799154334,473.0,103.0,178.0,192.0,644.8543689320388,1047.5842696629213,1025.7291666666667,579.1802118392329,525.931109276763,3000.0,2850.0,1100.0,700.0
2,1193.5159817351598,438.0,46.0,201.0,191.0,645.0,1179.6517412935323,1340.2094240837696,711.9791725234218,643.521931742286,4120.0,4080.0,1520.0,800.0
1,1009.3356643356643,572.0,169.0,213.0,190.0,700.1775147928994,1194.694835680751,1076.5263157894738,656.7296512129324,520.766153577616,4600.0,4450.0,1250.0,600.0
1,948.7421383647799,477.0,105.0,181.0,191.0,458.4761904761905,1218.6740331491712,962.4607329842931,637.4668603367115,511.98081987489,4600.0,4450.0,1100.0,600.0
3,1432.9752066115702,484.0,137.0,170.0,177.0,881.4598540145986,1614.4117647058824,1685.593220338983,940.7216979025728,752.961969255036,6800.0,6700.0,2000.0,900.0
2,1056.3463917525773,485.0,133.0,192.0,160.0,676.0751879699249,1414.1666666666667,943.0625,702.9666601054867,562.728391709523,4080.0,4060.0,1300.0,550.0
1,1168.9772727272727,440.0,153.0,168.0,119.0,945.4248366013072,1270.654761904762,1312.857142857143,780.9671043330171,593.472859411425,5600.0,5540.0,1475.0,700.0
2,1063.7196765498652,371.0,127.0,123.0,121.0,702.0472440944882,1269.918699186992,1233.719008264463,662.6886645367299,517.946792825467,3500.0,3350.0,1500.0,600.0
2,955.6019656019656,407.0,99.0,164.0,144.0,617.979797979798,1099.7560975609756,1023.5416666666666,590.8936781656004,467.127129959342,3500.0,3350.0,1150.0,600.0
2,847.6325088339223,283.0,80.0,111.0,92.0,467.75,1043.063063063063,942.1739130434783,501.9258727990342,361.048299960503,4320.0,4220.0,1115.0,400.0
2,792.7079303675048,517.0,185.0,198.0,134.0,490.1081081081081,1100.050505050505,756.3432835820895,552.2006969341321,453.350133837784,2900.0,2750.0,1000.0,500.0
1,1379.3581780538302,483.0,52.0,223.0,208.0,591.3461538461538,1504.798206278027,1441.875,892.7714852233802,778.300416117522,5700.0,5500.0,1900.0,800.0
2,888.896449704142,676.0,224.0,221.0,231.0,626.6071428571429,1317.5927601809956,733.0995670995671,592.5553299387789,497.302596745003,3450.0,3362.0,1200.0,500.0
2,810.7060240963856,830.0,289.0,270.0,271.0,751.8339100346021,866.6888888888889,817.7121771217712,281.4272085631004,199.810831792668,2000.0,1970.0,900.0,750.0
2,844.8972602739726,292.0,106.0,106.0,80.0,593.0188679245283,1092.9245283018868,850.0,481.0633651599062,314.109762748227,3420.0,3220.0,1000.0,500.0
3,1589.2289156626507,415.0,109.0,159.0,147.0,934.7706422018349,1904.1509433962265,1733.8775510204082,1061.1769877481358,764.494748068739,7000.0,6850.0,2000.0,1000.0
2,1020.5566600397615,503.0,133.0,177.0,193.0,510.6766917293233,1118.135593220339,1282.4352331606217,683.2435391335125,545.918537755116,3450.0,3390.0,1247.5,600.0
1,938.0040322580645,496.0,170.0,182.0,144.0,526.5882352941177,1274.5604395604396,998.3333333333334,636.9319617302709,495.32886374973,5140.0,5040.0,1200.0,500.0
2,874.688524590164,610.0,117.0,248.0,245.0,503.3333333333333,979.9193548387096,945.5102040816327,550.3708863707885,487.184687036571,3520.0,3370.0,1000.0,600.0
1,1152.3037542662116,586.0,140.0,229.0,217.0,494.57142857142856,1367.467248908297,1349.5852534562212,793.2763241491733,689.190111584485,5600.0,5450.0,1600.0,600.0
2,1080.9348441926345,353.0,100.0,135.0,118.0,686.2,1192.7407407407406,1287.542372881356,635.2515612291111,391.743078212657,3200.0,3100.0,1407.5,640.0
2,872.2489082969432,458.0,108.0,188.0,162.0,518.7037037037037,1058.4574468085107,891.8518518518518,585.1788516080977,461.552434989258,4000.0,3990.0,1000.0,500.0
1,942.2845188284518,239.0,101.0,90.0,48.0,588.4158415841584,1244.6222222222223,1120.0,578.0044426653828,321.859986365513,6000.0,5900.0,1187.5,472.5
1,1062.879518072289,415.0,146.0,161.0,108.0,511.16438356164383,1494.0124223602484,1166.0092592592594,771.7280719494527,522.366557526455,6350.0,6250.0,1400.0,500.0
1,1240.877192982456,285.0,62.0,116.0,107.0,706.9354838709677,1493.7068965517242,1276.1682242990655,724.744291337146,475.438153124782,4400.0,4300.0,1900.0,615.0
1,1059.9346405228757,459.0,96.0,193.0,170.0,547.7083333333334,1210.7772020725388,1177.9411764705883,722.6448919516362,561.391732169515,5100.0,5080.0,1400.0,522.5
2,714.1344537815127,595.0,236.0,191.0,168.0,462.2881355932203,879.1623036649214,880.297619047619,462.51689295197656,331.611725800788,3600.0,3550.0,900.0,400.0
2,814.6037735849056,265.0,107.0,119.0,39.0,431.49532710280374,1130.2521008403362,902.5641025641025,476.4626880820025,307.006414455336,3210.0,3110.0,1012.5,400.0
1,1043.1056910569105,246.0,83.0,95.0,68.0,644.144578313253,1230.421052631579,1268.3823529411766,618.136620878197,349.033276116544,4600.0,4500.0,1380.0,500.0
2,1093.0212765957447,235.0,69.0,95.0,71.0,671.0144927536232,1291.578947368421,1237.4647887323943,582.6638193244486,320.497857671458,4150.0,4000.0,1400.0,650.0
2,693.5468509984639,651.0,220.0,215.0,216.0,484.99545454545455,857.0232558139535,743.2407407407408,406.12442510338013,327.437913525846,4000.0,3900.0,865.0,500.0
1,1214.8738170347003,634.0,205.0,211.0,218.0,789.170731707317,1510.8530805687203,1328.7155963302753,779.9387288827357,573.720496255865,4400.0,4250.0,1600.0,700.0
1,1347.2480620155038,258.0,62.0,111.0,85.0,973.5483870967741,1487.3873873873874,1436.8235294117646,761.8094189924508,439.40565540268,5150.0,5050.0,1800.0,770.0
1,1304.0,45.0,13.0,13.0,19.0,795.3846153846154,1814.6153846153845,1302.6315789473683,379.011136840923,74.7487377774543,4650.0,4500.0,1732.5,500.0
1,1419.269311064718,479.0,136.0,188.0,155.0,809.6323529411765,1642.7659574468084,1683.0967741935483,929.7952366676567,725.355456839248,5600.0,5500.0,1900.0,800.0
2,960.5524861878453,362.0,102.0,142.0,118.0,649.8039215686274,1084.4366197183099,1080.084745762712,557.9836049322914,378.194011971533,3750.0,3650.0,1100.0,700.0
2,781.9230769230769,572.0,161.0,198.0,213.0,464.16149068322983,875.3030303030303,935.3051643192488,482.8615559426842,385.223061144177,3390.0,3240.0,950.0,550.0
2,1024.087452471483,526.0,170.0,200.0,156.0,689.8235294117648,1264.05,1080.7051282051282,642.7098869742521,481.97865513115,3850.0,3700.0,1200.0,700.0
2,872.7723440134907,593.0,217.0,191.0,185.0,657.4193548387096,1145.2879581151833,844.0216216216216,555.2784738942952,459.420653067185,3580.0,3480.0,1100.0,550.0
2,508.42105263157896,361.0,168.0,115.0,78.0,347.5,838.3478260869565,368.5897435897436,313.82261993798693,233.345269684588,1900.0,1800.0,725.0,300.0
1,778.7360335195531,716.0,235.0,251.0,230.0,446.6808510638298,886.8924302788845,999.9782608695652,497.13611440708945,412.905842002265,5500.0,5450.0,900.0,400.0
2,1155.5849056603774,265.0,68.0,89.0,108.0,621.1764705882352,1237.4157303370787,1424.6296296296296,648.7477269559142,408.541688668272,3400.0,3200.0,1500.0,587.5
1,1145.172,500.0,142.0,199.0,159.0,554.830985915493,1392.0100502512562,1363.4591194968552,816.9242225847898,652.444218290174,6100.0,6000.0,1400.0,600.0
1,1104.7231270358307,614.0,148.0,244.0,222.0,609.5945945945946,1289.9590163934427,1231.2162162162163,673.4223476329668,623.707752904569,4820.0,4670.0,1300.0,800.0
2,940.7541478129714,663.0,222.0,235.0,206.0,708.7387387387388,1099.1063829787233,1010.1456310679612,601.594150964099,477.914020939507,3950.0,3850.0,1100.0,600.0
2,1121.021897810219,274.0,81.0,101.0,92.0,717.283950617284,1162.8712871287128,1430.5434782608695,660.842385543584,362.281632946847,3900.0,3800.0,1500.0,550.0
2,639.1026392961877,341.0,147.0,157.0,37.0,415.8503401360544,794.3312101910828,867.4054054054054,426.0626201430838,296.062664091806,4200.0,4190.0,800.0,350.0
1,1077.4193548387098,186.0,79.0,52.0,55.0,800.506329113924,1342.8846153846155,1224.1818181818182,550.1526686820622,263.175391388539,6160.0,6010.0,1310.0,620.0
1,1414.1888888888889,450.0,106.0,173.0,171.0,651.933962264151,1635.7225433526012,1662.5730994152048,946.5914835363048,722.859281048225,5600.0,5550.0,1800.0,850.0
2,1035.3333333333333,225.0,64.0,79.0,82.0,566.71875,1281.8987341772151,1163.5365853658536,563.9063884665496,307.145181291345,3400.0,3250.0,1200.0,550.0
1,1016.1322314049587,605.0,217.0,201.0,187.0,902.442396313364,1067.5621890547263,1092.7807486631016,656.0552540093664,515.34992098888,4680.0,4580.0,1200.0,700.0
2,1059.1832229580573,453.0,108.0,170.0,175.0,480.55555555555554,1231.9411764705883,1248.4571428571428,688.6153081877637,555.425052773808,4120.0,3970.0,1300.0,615.0
2,673.2359550561798,445.0,125.0,191.0,129.0,444.48,790.9947643979058,720.5426356589147,409.8265313862541,335.582954144068,3150.0,3100.0,850.0,400.0
1,967.6848030018762,533.0,197.0,186.0,150.0,685.736040609137,1321.3440860215053,899.44,623.4240370532391,507.522263869049,4800.0,4650.0,1200.0,620.0
1,1006.0073529411765,272.0,126.0,89.0,57.0,672.5714285714286,1416.3595505617977,1102.3508771929824,627.3181801120259,375.933336676297,5930.0,5830.0,1200.0,600.0
2,1138.816199376947,321.0,96.0,128.0,97.0,845.5208333333334,1230.546875,1308.041237113402,688.4145208768927,447.434092178906,3840.0,3640.0,1362.5,650.0
2,852.5215419501134,441.0,121.0,175.0,145.0,517.1074380165289,1020.4,929.8068965517241,589.1495933467982,428.682400986957,3800.0,3700.0,1000.0,500.0
3,883.1983805668016,247.0,59.0,88.0,100.0,506.77966101694915,933.1818181818181,1061.3,548.0922416404628,293.566675539415,6950.0,6800.0,1000.0,500.0
1,1520.5741626794259,209.0,44.0,75.0,90.0,1080.909090909091,1591.3333333333333,1676.5555555555557,828.0351455492091,433.221484151712,6500.0,6450.0,1950.0,865.0
1,702.0583756345178,394.0,158.0,164.0,72.0,335.3164556962025,979.5731707317074,874.7361111111111,508.34790138132854,395.454145447915,5220.0,5120.0,1000.0,250.0
2,571.0430247718383,767.0,276.0,246.0,245.0,477.1014492753623,726.0975609756098,521.1836734693877,326.9838480624373,251.727965345429,3000.0,2850.0,600.0,400.0
2,942.2962962962963,594.0,164.0,218.0,212.0,579.5121951219512,1080.2018348623853,1081.132075471698,652.894758254122,533.295463929886,4200.0,4140.0,1100.0,550.0
1,1416.7441860465117,602.0,179.0,212.0,211.0,401.45251396648047,1827.688679245283,1865.1658767772512,1037.0506161909661,855.56724861381,5480.0,5330.0,2400.0,400.0
2,924.7789473684211,475.0,77.0,196.0,202.0,462.2077922077922,946.4795918367347,1080.049504950495,595.2921480625365,488.132678475492,3950.0,3850.0,1200.0,600.0
2,991.8912,625.0,173.0,246.0,206.0,580.4161849710982,1127.479674796748,1175.5339805825242,577.6846169049502,500.876441031876,3670.0,3570.0,1200.0,650.0
2,808.4724264705883,544.0,129.0,208.0,207.0,451.70542635658916,938.4086538461538,900.2415458937198,513.0457718587113,425.507775506796,3200.0,3100.0,925.0,550.0
2,839.543918918919,592.0,182.0,210.0,200.0,486.04395604395603,954.1904761904761,1040.85,590.7866904031653,469.069572195473,4100.0,4000.0,1000.0,500.0
2,914.6099585062241,482.0,136.0,202.0,144.0,483.1617647058824,1080.4554455445545,1089.4444444444443,585.2792135533833,515.30966490619,2900.0,2800.0,1200.0,500.0
1,944.2599277978339,554.0,102.0,228.0,224.0,445.98039215686276,1018.640350877193,1095.4464285714287,676.9255264217629,553.446083800857,5100.0,5000.0,1000.0,600.0
1,965.6701030927835,291.0,114.0,89.0,88.0,587.5438596491229,1276.8539325842696,1140.7954545454545,646.3292844004095,372.801715154423,6060.0,5960.0,1100.0,500.0
3,1028.4507042253522,142.0,32.0,70.0,40.0,655.3125,1293.142857142857,863.75,523.9947045935247,227.876920586382,7660.0,7480.0,1100.0,600.0
1,921.3721413721414,481.0,100.0,190.0,191.0,464.2,1042.1052631578948,1040.628272251309,633.6771655760214,503.599632689863,4800.0,4700.0,1010.0,500.0
2,796.2401315789474,304.0,57.0,177.0,70.0,531.2280701754386,903.361581920904,741.1714285714286,469.10580903632444,365.395039139371,3050.0,3038.0,1000.0,500.0
1,1006.0732087227415,642.0,189.0,245.0,208.0,557.6190476190476,1255.3020408163266,1120.0,803.6407447993398,631.412482300931,6580.0,6430.0,1100.0,550.0
2,773.3918128654971,342.0,136.0,154.0,52.0,424.2647058823529,1074.8051948051948,793.8461538461538,490.54365130309526,373.792580617848,2900.0,2800.0,1000.0,330.0
2,714.5860306643953,587.0,259.0,159.0,169.0,579.96138996139,918.125786163522,729.4082840236687,460.82231805215406,406.188677106231,2400.0,2320.0,900.0,450.0
3,984.914691943128,422.0,164.0,126.0,132.0,925.7560975609756,1177.6190476190477,874.469696969697,615.6575171887245,374.775868362089,7600.0,7400.0,1100.0,750.0
2,1045.8159722222222,288.0,72.0,97.0,119.0,608.75,1202.7319587628865,1182.3529411764705,579.3143747195903,420.001052598859,4200.0,4100.0,1270.0,765.0
3,1251.5280898876404,445.0,164.0,151.0,130.0,970.9756097560976,1409.5364238410596,1421.923076923077,846.4762265227718,648.585749463826,9800.0,9650.0,1600.0,700.0
2,772.8632478632478,234.0,77.0,74.0,83.0,485.7142857142857,1004.4594594594595,832.7710843373494,409.42019954046384,240.216041739605,3050.0,2950.0,1000.0,400.0
1,910.5963541666666,768.0,262.0,252.0,254.0,727.4427480916031,1082.5,928.9685039370079,514.6720968154511,396.113728129984,4500.0,4400.0,1100.0,650.0
2,1186.1966292134832,178.0,66.0,50.0,62.0,867.5757575757576,1244.0,1478.758064516129,568.4715660339624,249.220562167695,3600.0,3500.0,1700.0,650.0
1,884.6138211382114,492.0,162.0,171.0,159.0,601.4814814814815,1043.4502923976609,1002.2641509433962,756.0662198578548,477.122128378666,6500.0,6480.0,1100.0,370.0
1,917.4571805006588,759.0,272.0,257.0,230.0,586.8382352941177,1099.4941634241245,1105.0434782608695,615.4204592445178,512.62440235953,5100.0,5000.0,1100.0,500.0
1,1192.8256880733945,545.0,187.0,175.0,183.0,837.5935828877006,1356.1142857142856,1399.672131147541,765.1064484259824,626.605446850085,4550.0,4400.0,1580.0,750.0
1,1235.4646840148698,269.0,67.0,124.0,78.0,970.0,1320.1612903225807,1328.8461538461538,676.8473974292212,480.205529337373,5170.0,5020.0,1400.0,915.0
1,949.8469387755102,196.0,55.0,84.0,57.0,636.1818181818181,1077.3809523809523,1064.561403508772,551.3722254577664,281.96393856365,6140.0,5990.0,1200.0,425.0
2,1261.2820512820513,273.0,73.0,118.0,82.0,729.8630136986301,1518.8135593220338,1363.780487804878,720.7842173684829,469.271213157945,4200.0,4050.0,1800.0,700.0
1,841.8932038834952,206.0,85.0,100.0,21.0,645.4117647058823,1013.7,819.047619047619,443.7551901955581,282.677295405332,4550.0,4520.0,1000.0,500.0
3,1912.2274881516587,211.0,64.0,100.0,47.0,1470.9375,2203.6,1893.1914893617022,1028.430970000463,629.770020590486,7600.0,7400.0,2475.0,1000.0
1,1101.2224108658743,589.0,160.0,214.0,215.0,519.6875,1339.018691588785,1297.3023255813953,738.7128278545446,569.639114646104,4750.0,4650.0,1405.0,600.0
2,1100.3125,320.0,67.0,148.0,105.0,709.4029850746268,1224.662162162162,1174.4761904761904,630.4476943566054,452.995648029843,4350.0,4250.0,1300.0,775.0
1,850.5194805194806,154.0,64.0,55.0,35.0,593.125,1000.3636363636364,1085.7142857142858,394.47382749399054,201.496689550615,4500.0,4350.0,1100.0,500.0
2,940.0632911392405,553.0,261.0,147.0,145.0,713.1417624521073,1201.8367346938776,1083.1379310344828,597.3450833334018,502.8748700379,3150.0,3000.0,1200.0,600.0
2,981.5217391304348,230.0,72.0,87.0,71.0,734.7222222222222,1185.1724137931035,982.2535211267606,524.2109237411136,292.432780227891,4350.0,4250.0,1200.0,550.0
2,791.5626283367557,487.0,181.0,193.0,113.0,474.1546961325967,1108.8082901554403,758.1327433628319,541.4453889103743,432.400913377502,3250.0,3150.0,1000.0,450.0
1,1010.9567901234568,486.0,146.0,181.0,159.0,612.1232876712329,1283.7292817679559,1066.6666666666667,661.0403705326511,510.870828629162,4800.0,4600.0,1200.0,600.0
2,838.7226148409894,566.0,235.0,160.0,171.0,569.7872340425532,1059.29375,1001.9298245614035,529.0958279105482,416.751749504715,2900.0,2750.0,1000.0,550.0
2,790.7155635062612,559.0,80.0,248.0,231.0,323.75,850.483870967742,888.2683982683983,480.3583851820645,461.90333912795,3030.0,2930.0,930.0,600.0
2,760.0412654745529,727.0,230.0,260.0,237.0,444.95652173913044,931.5769230769231,877.6371308016878,442.5362659237795,380.013363686923,3500.0,3350.0,965.0,500.0
2,898.8062622309197,511.0,28.0,234.0,249.0,479.64285714285717,919.5726495726495,926.425702811245,525.680385353317,523.713854641653,3010.0,2910.0,1000.0,670.0
1,1482.0622568093386,514.0,148.0,208.0,158.0,989.1891891891892,1737.3076923076924,1607.7215189873418,965.0077952993707,823.843829007365,4740.0,4540.0,1900.0,950.0
2,1029.17225950783,447.0,97.0,200.0,150.0,770.1030927835052,1172.85,1005.1333333333333,632.1840650057128,536.607706470971,3350.0,3230.0,1250.0,620.0
1,1187.1564482029598,473.0,124.0,189.0,160.0,935.7258064516129,1280.6349206349207,1271.59375,747.8637047943948,612.298775073263,5880.0,5780.0,1400.0,900.0
1,1208.3299798792757,497.0,127.0,206.0,164.0,889.2125984251968,1366.7961165048544,1256.4024390243903,764.9628043490545,672.456008220571,5000.0,4950.0,1500.0,800.0
1,1157.2522522522522,222.0,98.0,80.0,44.0,916.8367346938776,1437.25,1183.6363636363637,592.8282507580101,281.548157186183,4500.0,4370.0,1450.0,750.0
2,1068.4763948497855,466.0,230.0,95.0,141.0,896.7391304347826,1148.2105263157894,1294.8936170212767,682.276959431566,546.117930052928,4000.0,3820.0,1260.0,650.0
2,1099.9509001636661,611.0,127.0,256.0,228.0,830.7874015748032,1246.0546875,1085.8333333333333,633.4979937758292,583.348348320487,3300.0,3200.0,1400.0,800.0
1,1290.9429280397023,403.0,94.0,169.0,140.0,979.1489361702128,1467.3372781065088,1287.357142857143,776.4407432074145,670.769618439964,4700.0,4550.0,1400.0,1000.0
2,821.95,620.0,193.0,232.0,195.0,561.4507772020726,980.7758620689655,890.8153846153846,538.0101017342923,456.817953748483,3400.0,3300.0,1000.0,500.0
2,1172.883064516129,248.0,53.0,101.0,94.0,787.2641509433962,1269.1089108910892,1286.9148936170213,641.266112678539,403.847295523416,3600.0,3450.0,1510.0,650.0
1,1015.0860927152318,755.0,255.0,259.0,241.0,397.84313725490193,1320.0,1340.4979253112033,748.3540262883981,637.260694277011,4400.0,4250.0,1600.0,350.0
2,843.7337662337662,308.0,83.0,137.0,88.0,559.277108433735,984.1605839416059,893.4090909090909,478.4631395600545,382.957104498234,3500.0,3450.0,1085.0,550.0
